station_id,station_name,municipality,latitude,longitude,wheelchair_accessible,location_type,vehicle_type
2684,Highland Ave @ School St,Somerville,42.386815,-71.098864,True,0,3.0
node-wimnl-love-stairs,Wood Island,Boston,42.379476,-71.023073,True,3,
388,Warren St @ Gaston St,Boston,42.313452,-71.08356,True,0,3.0
763,Stimson St @ Washington St,Boston,42.26028,-71.158587,True,0,3.0
1468,Bowdoin St @ Geneva Ave,Boston,42.303639,-71.071079,True,0,3.0
node-903-lobby,Haymarket,Boston,,,True,3,
70224,Summit Avenue,Brookline,42.341027,-71.125759,False,0,0.0
node-6476-lobby,South Station,Boston,,,True,3,
node-447-top,North Station,Boston,,,True,3,
node-boyls-out-fareunpaid,Boylston,Boston,,,True,3,
9070053,Suffolk Downs - Bennington St opp Leverett Ave,Boston,42.390264,-70.996908,True,0,3.0
node-dwnxg-stair16-lobby,Downtown Crossing,Boston,,,True,3,
2179,Concord Ave @ Corporal Burns Rd,Cambridge,42.385598,-71.137909,True,0,3.0
5233,Washington St @ Arborway Garage,Boston,42.302682,-71.111044,False,0,3.0
934,Commonwealth Ave @ Pleasant St,Boston,42.35123,-71.118201,True,0,3.0
9070083,Andrew - Dorchester Ave @ Dexter St,Boston,42.330445,-71.057042,True,0,3.0
109802,Saratoga St @ Teragram St,Boston,42.383937,-70.999451,True,0,3.0
20951,Huron Ave opp Larchwood Dr,Cambridge,42.379029,-71.146279,True,0,3.0
12932,Columbia Rd @ Bird St,Boston,42.314492,-71.067211,True,0,3.0
node-144-lobby,Back Bay,Boston,,,True,3,
node-802-sbplatform,State,Boston,,,True,3,
node-gover-farepaid,Government Center,Boston,42.359714,-71.05936,True,3,
2776,Washington St @ New Washington St,Somerville,42.381241,-71.086308,True,0,3.0
2866,Bunker Hill St @ St Martin St,Boston,42.381853,-71.068394,True,0,3.0
8328,1 W Milton St opp Ernest Ave,Boston,42.240706,-71.143445,True,0,3.0
110,Massachusetts Ave opp Holyoke St,Cambridge,42.373111,-71.117653,True,0,3.0
2455,Beacon St @ Washington St,Somerville,42.378152,-71.106094,True,0,3.0
node-sbmnl-farepaid,Stony Brook,Boston,42.317261,-71.104088,True,3,
223,Atlantic Ave @ Rowes Wharf,Boston,42.356271,-71.050665,True,0,3.0
1807,Park Dr @ Fenway Station,Boston,42.345214,-71.104266,True,0,3.0
2298,Massachusetts Ave @ Rindge Ave,Cambridge,42.392667,-71.125201,True,0,3.0
door-brdwy-traveler,Traveler St,Boston,42.342962,-71.057389,False,2,
node-unsqu-stairs-top,Union Square,Somerville,42.377625,-71.095015,True,3,
102,Massachusetts Ave @ Prospect St,Cambridge,42.365291,-71.103404,True,0,3.0
door-cntsq-ibmass,Mass Ave,Cambridge,42.36519,-71.103557,True,2,
30294,250 Dorchester Avenue,Boston,42.339547,-71.057089,True,0,3.0
1524,Brookline Ave @ Aspinwall Ave,Brookline,42.334825,-71.111669,True,0,3.0
node-masta-undersouth-lobby,Massachusetts Avenue,Boston,42.341518,-71.083571,True,3,
node-823-under,Park Street,Boston,,,True,3,
2832,N Washington St @ Cooper St,Boston,42.364582,-71.058203,True,0,3.0
1404,Cambridge St @ Hampshire St,Cambridge,42.37359,-71.100075,True,0,3.0
234,Commercial St @ Fleet St,Boston,42.363939,-71.051147,True,0,3.0
5853,Bennington St @ Marion St,Boston,42.376008,-71.035984,True,0,3.0
DB-2258,Uphams Corner,Boston,42.319125,-71.068627,True,0,2.0
3379,Granite Ave @ Milton St,Boston,42.280395,-71.054799,True,0,3.0
348,Dorchester Ave @ Linden St,Boston,42.305898,-71.058749,True,0,3.0
470,Washington St @ Blue Hill Ave,Boston,42.307741,-71.082638,True,0,3.0
9070131,Harvard Avenue - Commonwealth Ave @ Harvard Ave,Boston,42.35079,-71.13022,True,0,3.0
node-pktrm-nbwinterstairs-lobby,Park Street,Boston,,,True,3,
node-astao-foldoorstair-lobby,Assembly,Somerville,42.393191,-71.077636,True,3,
1544,Opp 763 Boylston St,Brookline,42.326251,-71.145053,True,0,3.0
5214,Anawan Ave @ W Roxbury Pkwy,Boston,42.284871,-71.147775,True,0,3.0
2320,Massachusetts Ave @ Dover St,Cambridge,42.394514,-71.126799,True,0,3.0
11259,Malcolm X Blvd @ Shawmut Ave,Boston,42.329483,-71.086203,True,0,3.0
70504,Union Square,Somerville,42.37699,-71.093993,True,0,0.0
254,W 7th St @ E St,Boston,42.33525,-71.052445,True,0,3.0
642,Washington St @ Tollgate Way,Boston,42.296255,-71.117613,True,0,3.0
1536,Boylston St @ Reservoir Rd,Brookline,42.326646,-71.148305,True,0,3.0
577,River St opp Leahaven Rd,Boston,42.27135,-71.082411,True,0,3.0
node-north-eastramp-top,North Station,Boston,,,True,3,
place-dwnxg,Downtown Crossing,Boston,42.355518,-71.060225,True,1,
109,Massachusetts Ave @ Bow St,Cambridge,42.372099,-71.115371,True,0,3.0
278,E 8th St @ L St,Boston,42.331504,-71.035149,True,0,3.0
2675,Highland Ave @ Willow Ave,Somerville,42.393977,-71.116662,True,0,3.0
place-brico,Packard's Corner,Boston,42.351967,-71.125031,False,1,
2692,Broadway @ Simpson Ave,Somerville,42.401349,-71.122057,True,0,3.0
place-forhl,Forest Hills,Boston,42.300713,-71.113943,True,1,
9070026,North Station - Haverhill St @ Causeway St,Boston,42.365608,-71.060426,True,0,3.0
node-state-congressstairs-street,State,Boston,,,True,3,
11835,Chestnut Hill Ave opp Buckminster Rd,Brookline,42.332315,-71.146793,True,0,3.0
node-354-top,Alewife,Cambridge,42.395873,-71.140992,True,3,
2440,Prospect St @ St Mary Rd,Cambridge,42.370814,-71.100038,True,0,3.0
8807,Neponset Ave @ Popes Hill St,Boston,42.292992,-71.050744,True,0,3.0
51187,Washington St @ Union Ave,Boston,42.307485,-71.106554,True,0,3.0
4728,McClellan Highway @ Boardman St,Boston,42.391562,-71.012888,True,0,3.0
node-alfcl-buswaysouthstairs-top,Alewife,Cambridge,42.395644,-71.141542,True,3,
2600,McGrath Hwy @ Medford St,Somerville,42.377014,-71.088919,True,0,3.0
node-413-entrance,Courthouse,Boston,,,True,3,
437,Washington St @ Welles Ave,Boston,42.288092,-71.07108,True,0,3.0
1166,Washington St @ Cobden St,Boston,42.317579,-71.096449,True,0,3.0
door-wtcst-wtc,2 | World Trade Center Ave,Boston,42.348484,-71.042509,True,2,
31257,Northern Ave @ Tide St,Boston,42.345192,-71.031996,True,0,3.0
1230,Tremont St @ Northampton St,Boston,42.338746,-71.081156,True,0,3.0
door-unsqu-elevator,"Prospect St, Webster Ave",Somerville,42.377612,-71.095045,True,2,
place-crtst,Courthouse,Boston,42.35245,-71.04685,True,1,
door-aport-buses,"Buses, Airport",Boston,42.373984,-71.030031,True,2,
1369,Harvard St @ Aspinwall Ave,Brookline,42.336098,-71.120612,True,0,3.0
1417,Cambridge St @ Sciarappa St,Cambridge,42.371285,-71.081692,True,0,3.0
5849,Bennington St @ Chelsea St,Boston,42.379402,-71.027455,True,0,3.0
2835,Warren St @ Winthrop St,Boston,42.373614,-71.061511,True,0,3.0
8963,W Milton St @ W Milton Pl,Boston,42.239891,-71.140687,True,0,3.0
2683,Highland Ave @ Trull Ln,Somerville,42.387616,-71.101254,True,0,3.0
405,Warren St opp Woodbine St,Boston,42.319932,-71.081628,True,0,3.0
node-152-platform,Prudential,Boston,,,True,3,
123,Columbia Rd opp Pond St,Boston,42.320041,-71.059798,True,0,3.0
6371,River St opp Massasoit St,Boston,42.263764,-71.101746,True,0,3.0
node-sdmnl-unib-street,Suffolk Downs,Boston,42.390671,-70.997343,True,3,
22549,Harvard Sq @ Garden St - Dawes Island,Cambridge,42.375302,-71.119237,True,0,3.0
node-983-sbplatform,Porter,Cambridge,42.388524,-71.119062,True,3,
node-lbusstairs-upper,Sullivan Square,Boston,,,True,3,
845,Lagrange St @ Centre St,Boston,42.280833,-71.158368,True,0,3.0
23,E Broadway @ I St,Boston,42.335495,-71.04012,True,0,3.0
node-402-landing,World Trade Center,Boston,,,True,3,
8683,Adams St @ Msgr Lydon Way,Boston,42.290019,-71.056239,True,0,3.0
node-orhte-ibunpaidstairs-bridge,Orient Heights,Boston,42.386836,-71.004724,True,3,
1564,Brookline Ave @ Newbury St,Boston,42.348072,-71.097506,True,0,3.0
150,Broadway Station - Red Line,Boston,42.342556,-71.057015,True,0,3.0
337,Dorchester Ave @ Msgr Lydon Way,Boston,42.288229,-71.063529,True,0,3.0
node-816-lobby,Davis,Somerville,,,True,3,
64001,Highland St @ Warren Ave,Boston,42.2515,-71.115692,True,0,3.0
70075,Park Street,Boston,42.356395,-71.062424,True,0,1.0
1510,Bowdoin St @ Hendry St,Boston,42.308917,-71.064277,True,0,3.0
2071,Mt Auburn St opp Sparks St,Cambridge,42.374625,-71.130712,True,0,3.0
node-aport-bremen-fareunpaid,Airport,Boston,42.374495,-71.030252,True,3,
1084,Chestnut Hill Ave @ Washington St,Boston,42.349027,-71.153531,True,0,3.0
node-dwnxg-wintwashfare-paid,Downtown Crossing,Boston,,,True,3,
1234,Tremont St @ Aguadilla St,Boston,42.341773,-71.07568,True,0,3.0
8941,River St @ Winslow St,Boston,42.252994,-71.130155,True,0,3.0
9070111,South Street - Commonwealth Ave @ South St,Boston,42.339669,-71.157486,True,0,3.0
76123,Harvard,Cambridge,42.373516,-71.119582,True,0,3.0
node-boyls-in-fareunpaid,Boylston,Boston,,,True,3,
70212,Saint Mary's Street,Brookline,42.346007,-71.107166,True,0,0.0
71264,Adams St @ Milton St - Cedar Grove Sta,Boston,42.280222,-71.058742,True,0,3.0
place-cedgr,Cedar Grove,Boston,42.279629,-71.060394,True,1,
2787,West St @ Gwinnett St,Boston,42.262848,-71.124698,True,0,3.0
160,W Broadway @ E St,Boston,42.337921,-71.049404,True,0,3.0
1500,Dudley St @ Howard Ave,Boston,42.320062,-71.071274,True,0,3.0
1620,Georgetowne Dr opp Margaretta Dr,Boston,42.258051,-71.144821,True,0,3.0
11384,Dartmouth St @ Back Bay Sta,Boston,42.347346,-71.075956,True,0,3.0
node-850-lobby,Ruggles,Boston,42.336583,-71.089568,True,3,
142,Mt Vernon St opp South Point Dr,Boston,42.317207,-71.040611,True,0,3.0
door-brkhl-cypress,Tappan St (East),Brookline,42.331375,-71.126612,True,2,
node-boyls-instair-platform,Boylston,Boston,,,True,3,
DB-2222-B0,Blue Hill Avenue - Blue Hill Ave @ Woodhaven St,Boston,42.27315,-71.093816,True,0,3.0
2936,Mystic Ave @ I-93 Underpass,Somerville,42.392595,-71.084056,True,0,3.0
node-367-lobby,Broadway,Boston,,,True,3,
1174,Washington St @ Circuit St,Boston,42.325827,-71.087772,True,0,3.0
771,Centre St opp Acacia Rd,Boston,42.273401,-71.160569,True,0,3.0
2443,Prospect St @ Bishop Allen Dr,Cambridge,42.366433,-71.103138,True,0,3.0
node-913-lobby,Aquarium,Boston,,,True,3,
256,W 7th St @ Dorchester St,Boston,42.333612,-71.049923,True,0,3.0
70024,Haymarket,Boston,42.363021,-71.05829,True,0,1.0
place-bvmnl,Brookline Village,Brookline,42.332608,-71.116857,True,1,
16391,Fairmount Ave opp Pierce St,Boston,42.254737,-71.12019,True,0,3.0
11531,Jackson Square,Boston,42.323074,-71.099546,True,0,3.0
8806,248 Neponset Ave,Boston,42.290354,-71.048593,True,0,3.0
node-949-lobby,South Station,Boston,42.35288,-71.055333,True,3,
536,Dorchester Ave @ Hurlcroft Ave,Boston,42.282077,-71.065378,True,0,3.0
1416,Cambridge St @ Third St,Cambridge,42.371012,-71.079161,True,0,3.0
node-asmnl-radfordramp,Ashmont,Boston,42.283964,-71.063341,True,3,
3378,Granite Ave @ Gallivan Blvd,Boston,42.281929,-71.055521,True,0,3.0
node-wimnl-obunpaidstairs-bridge,Wood Island,Boston,42.379496,-71.022901,True,3,
855,Massachusetts Ave @ Albany St,Boston,42.33325,-71.073291,True,0,3.0
1495,Dudley St @ Adams St,Boston,42.327602,-71.077403,True,0,3.0
node-aport-bremen-farepaid,Airport,Boston,42.374495,-71.030252,True,3,
8964,W Milton St @ Ernest Ave,Boston,42.240804,-71.143447,True,0,3.0
node-north-eaststairs-top,North Station,Boston,,,True,3,
367,Talbot Ave @ Dorchester Ave,Boston,42.286785,-71.064648,True,0,3.0
node-968-lobby,Ashmont,Boston,42.284995,-71.063875,True,3,
place-knncl,Kendall/MIT,Cambridge,42.362491,-71.086176,True,1,
2916,Columbia Rd @ Devon St,Boston,42.307465,-71.076246,True,0,3.0
5228,Centre St @ Westchester Rd,Boston,42.302745,-71.125277,True,0,3.0
11257,Malcolm X Blvd @ King St,Boston,42.331197,-71.092692,True,0,3.0
1810,Commonwealth Ave @ University Rd,Boston,42.350602,-71.110135,True,0,3.0
door-haecl-busway,"RMV, Sudbury St, New Chardon St",Boston,42.3629,-71.058138,True,2,
71187,Washington St @ Burnett St,Boston,42.303768,-71.110246,False,0,3.0
572,River St @ Wichita Ter,Boston,42.27208,-71.070655,True,0,3.0
1042,Market St @ Lothrop St,Boston,42.360459,-71.146341,True,0,3.0
610,Washington St @ Cowing St,Boston,42.2718,-71.145305,True,0,3.0
9170206,North Station - Lomasney Way @ Causeway St,Boston,42.364657,-71.063902,True,0,3.0
place-DB-2258,Uphams Corner,Boston,42.319125,-71.068627,True,1,
node-north-passageway-cr,North Station,Boston,,,True,3,
359,Dorchester Ave @ Kemp St,Boston,42.326765,-71.056806,True,0,3.0
node-411-lobby,South Station,Boston,,,True,3,
node-416-lobby,Courthouse,Boston,,,True,3,
node-934-lobby,World Trade Center,Boston,,,True,3,
9170010,Ruggles - Columbus Ave @ St Cyprians,Boston,42.33668,-71.08717,True,0,3.0
place-lake,Boston College,Boston,42.340081,-71.166769,True,1,
1027,Chestnut Hill Ave @ Englewood Ave,Boston,42.337121,-71.152079,True,0,3.0
node-331-rl,Downtown Crossing,Boston,,,True,3,
node-alfcl-egaragestairs-third,Alewife,Cambridge,42.395746,-71.141234,True,3,
node-alfcl-cambridgesideramp-top,Alewife,Cambridge,42.395141,-71.141529,True,3,
node-kencl-fvmramp-landing,Kenmore,Boston,,,True,3,
775,Spring St @ Gould St,Boston,42.272927,-71.170858,True,0,3.0
3377,Gallivan Blvd @ Adams St,Boston,42.28209,-71.05822,True,0,3.0
5219,Centre St @ Bradfield Ave,Boston,42.290298,-71.140829,True,0,3.0
34509,Beacon St @ Raleigh St,Boston,42.349099,-71.096313,True,0,3.0
2818,Opp 1344 Hyde Park Ave - Blake Estates,Boston,42.252059,-71.125337,True,0,3.0
door-asmnl-matpn,Mattapan Line (Lobby),Boston,42.283928,-71.063598,True,2,
node-343-entrance,Davis,Somerville,42.396964,-71.12318,True,3,
66500,American Legion Hwy @ Walk Hill St,Boston,42.287713,-71.106444,True,0,3.0
node-pktrm-wbupassstairs-platform,Park Street,Boston,,,True,3,
1740,Seaver St @ Elm Hill Ave,Boston,42.307937,-71.089319,True,0,3.0
107,Massachusetts Ave @ Dana St,Cambridge,42.369265,-71.110773,True,0,3.0
91835,Newton St @ Grove St,Brookline,42.307371,-71.14654,True,0,3.0
5227,Centre St opp Faulkner Hospital,Boston,42.300704,-71.127124,True,0,3.0
door-matt-southbus,Lower Busway,Boston,42.267431,-71.092376,True,2,
node-harsq-sqlowstair-landing,Harvard,Cambridge,42.373479,-71.118813,True,3,
node-haecl-congfhstair-passage,Haymarket,Boston,,,True,3,
node-340-lobby,Davis,Somerville,,,True,3,
133,Massachusetts Ave opp Clapp St,Boston,42.323417,-71.064112,True,0,3.0
node-esomr-washcross-platform,East Somerville,Somerville,42.379441,-71.086584,True,3,
1420,Cambridge St @ Lambert St,Cambridge,42.372115,-71.087735,True,0,3.0
268,Columbia Rd @ O St,Boston,42.331676,-71.029247,False,0,3.0
place-NB-0080,West Roxbury,Boston,42.281358,-71.160065,True,1,
node-state-congress-farepaid,State,Boston,,,True,3,
1314,Huntington Ave @ S Huntington Ave,Boston,42.331744,-71.112992,True,0,3.0
node-907-passage,Haymarket,Boston,,,True,3,
2763,Washington St @ Boston St,Somerville,42.379859,-71.090824,True,0,3.0
node-spmnl-ofareunpaid,Science Park/West End,Boston,42.36666,-71.067927,True,3,
1070,Western Ave @ N Harvard St,Boston,42.363284,-71.129148,False,0,3.0
6393,Beacon St @ Albion St,Boston,42.253865,-71.115552,False,0,3.0
place-lngmd,Longwood Medical Area,Boston,42.33596,-71.100052,True,1,
node-sdmnl-pibstair-bridge,Suffolk Downs,Boston,42.390644,-70.997215,True,3,
node-921-platform,Prudential,Boston,,,True,3,
node-state-congress-fareunpaid,State,Boston,,,True,3,
node-889-paidplatform,Wood Island,Boston,42.379769,-71.022991,True,3,
70200,Park Street,Boston,42.356395,-71.062424,True,0,0.0
221,Atlantic Ave @ Congress St,Boston,42.353697,-71.05337,True,0,3.0
11792,Harrison Ave @ Melnea Cass Blvd,Boston,42.332146,-71.079293,True,0,3.0
node-349-top,Alewife,Cambridge,42.39614,-71.139841,True,3,
288,W 6th St @ F St,Boston,42.334842,-71.0499,True,0,3.0
2460,Somerville Ave @ White St (Porter Sq),Cambridge,42.388534,-71.118917,True,0,3.0
2628,Grove St @ Highland Ave,Somerville,42.396024,-71.120198,True,0,3.0
node-dwnxg-templefare-paid,Downtown Crossing,Boston,,,True,3,
1922,Ipswich St @ Boylston St,Boston,42.345285,-71.095432,True,0,3.0
node-924-platform,Aquarium,Boston,,,True,3,
node-jfk-braganstair-lobby,JFK/UMass,Boston,42.320626,-71.05228,True,3,
node-367-platform,Broadway,Boston,,,True,3,
node-876-lobby,Chinatown,Boston,42.352626,-71.062408,True,3,
51917,Clyde St @ Whitney St,Brookline,42.311339,-71.142333,True,0,3.0
node-331-ol,Downtown Crossing,Boston,,,True,3,
70039,Government Center,Boston,42.359705,-71.059215,True,0,1.0
2180,Concord Ave @ Birch St,Cambridge,42.386307,-71.139558,True,0,3.0
1475,Hancock St @ Bowdoin St,Boston,42.311233,-71.062553,True,0,3.0
298,Dorchester Ave opp Kemp St,Boston,42.32715,-71.056984,True,0,3.0
5740,Maverick,Boston,42.369139,-71.039615,True,0,3.0
node-pktrm-wbparkstairs-lobby,Park Street,Boston,,,True,3,
9370022,State - Devonshire St @ State St,Boston,42.358594,-71.057305,True,0,3.0
31256,Northern Ave opp Harbor St,Boston,42.346538,-71.034878,True,0,3.0
node-pktrm-wbupassstairs-under,Park Street,Boston,,,True,3,
node-dwnxg-wintexitfare-unpaid,Downtown Crossing,Boston,,,True,3,
1726,Blue Hill Ave @ Mattapan Library,Boston,42.277164,-71.093257,True,0,3.0
node-crtst-wtcexitstair-platform,Courthouse,Boston,,,True,3,
node-917-lobby,Prudential,Boston,,,True,3,
11148,Malcolm X Blvd @ Madison Park HS,Boston,42.331221,-71.090588,True,0,3.0
70230,Washington Square,Brookline,42.339519,-71.134587,True,0,0.0
1367,Harvard St @ Kent St,Brookline,42.33326,-71.118666,True,0,3.0
467,Washington Street @ Four Corners / Geneva Station,Boston,42.303388,-71.078466,True,0,3.0
63,Washington St @ Ruggles St,Boston,42.331035,-71.082875,True,0,3.0
1749,Heath St opp Hayden St,Boston,42.326342,-71.106369,True,0,3.0
9070090,North Station - Nashua St @ Red Auerbach Way,Boston,42.36555,-71.06405,True,0,3.0
node-356-bottom,Alewife,Cambridge,42.395822,-71.140989,True,3,
70231,Tappan Street,Brookline,42.338498,-71.138731,False,0,0.0
node-forhl-nplatstairs-lobby,Forest Hills,Boston,42.300851,-71.114086,True,3,
804,Belgrade Ave @ West Roxbury Pkwy,Boston,42.286034,-71.147975,True,0,3.0
12451,Prospect St @ Cambridge St,Cambridge,42.373622,-71.097843,True,0,3.0
2926,185 Columbia Rd,Boston,42.306567,-71.077044,True,0,3.0
node-890-paidplatform,Wood Island,Boston,42.379529,-71.022854,True,3,
1736,Blue Hill Ave opp Health Ctr,Boston,42.294063,-71.087959,True,0,3.0
10569,2165 Dorchester Ave,Boston,42.276285,-71.067029,True,0,3.0
24791,Opp 10 Acorn Park Dr,Cambridge,42.398411,-71.146375,True,0,3.0
door-coecl-bpl,Boylston St,Boston,42.349799,-71.078026,False,2,
1846,Weld St @ Russett Rd,Boston,42.292974,-71.152359,True,0,3.0
15351,Boylston St @ White Ave,Brookline,42.326535,-71.14568,False,0,3.0
node-haecl-congogplatn-passage,Haymarket,Boston,,,True,3,
346,Dorchester Ave @ Adams St,Boston,42.301806,-71.059649,True,0,3.0
1075,Western Ave opp Litchfield St,Boston,42.362662,-71.139575,True,0,3.0
place-smary,Saint Mary's Street,Brookline,42.345974,-71.107353,True,1,
2545,Washington St @ Dane St,Somerville,42.378998,-71.103616,True,0,3.0
627,Washington St opp Cowing St,Boston,42.271706,-71.145032,True,0,3.0
11522,Morton St @ Circuit Dr,Boston,42.300643,-71.106355,True,0,3.0
2516,Windsor St @ Hampshire St,Cambridge,42.368852,-71.094811,True,0,3.0
9070068,Harvard - Massachusetts Ave opp Linden St,Cambridge,42.37289,-71.11677,True,0,3.0
2805,Poplar St @ Metropolitan Ave,Boston,42.275836,-71.125869,True,0,3.0
place-jfk,JFK/UMass,Boston,42.320685,-71.052391,True,1,
3066,Gibson St @ Adams St,Boston,42.298154,-71.057136,True,0,3.0
node-alfcl-steelplramp-bottom,Alewife,Cambridge,42.395676,-71.141853,True,3,
5731,Meridian St @ West Eagle St,Boston,42.381458,-71.039362,True,0,3.0
75467,Hyde Park Ave @ Glenwood Ave,Boston,42.248593,-71.126826,True,0,3.0
node-723-bl,Government Center,Boston,,,True,3,
node-harsq-lowerstair-lower,Harvard,Cambridge,42.373571,-71.119158,True,3,
2797,Metropolitan Ave @ Hilburn St,Boston,42.277378,-71.127103,True,0,3.0
door-sstat-reserve,"Atlantic Ave, Summer St",Boston,42.352677,-71.055013,False,2,
node-portr-506stairs-sbplatform,Porter,Cambridge,42.388761,-71.119051,True,3,
2406,College Ave @ Dearborn Rd,Somerville,42.4052,-71.117309,True,0,3.0
node-rcmnl-stairs-lobby,Roxbury Crossing,Boston,42.331234,-71.095679,True,3,
node-haecl-congfhplatn-passage,Haymarket,Boston,,,True,3,
node-bomnl-entstair,Bowdoin,Boston,,,True,3,
2838,Main St @ Walker St,Boston,42.378342,-71.067914,True,0,3.0
765,2550 Centre St,Boston,42.263043,-71.163301,True,0,3.0
door-masta-main,Massachusetts Ave (Southside),Boston,42.341551,-71.083436,True,2,
door-rsmnl-wramp,Cleveland Circle (Ramp),Brookline,42.335271,-71.14981,True,2,
node-dwnxg-sbsumexitfare-paid,Downtown Crossing,Boston,,,True,3,
11158,Harrison Ave @ E Brookline St,Boston,42.338393,-71.070917,True,0,3.0
node-387-lobby,South Station,Boston,,,True,3,
node-391-bottom,North Station,Boston,42.365349,-71.060373,True,3,
node-sbmnl-stairs-lobby,Stony Brook,Boston,42.317312,-71.104258,True,3,
24610,Rindge Ave @ Hollis St,Cambridge,42.39295,-71.128818,True,0,3.0
