Park_Name,Play_Name,Neighbor,OS_ID,Asset,asset_deta,Asset_use1,Asset_use2,Asset_use3,Age,shape_wkt,POINT_X,POINT_Y,source_file,cleaned_date
Daniel E. O'Connor Park,,Dorchester,242.0,Flagpole,,,,USA 5X8,,POINT (-71.040418613999975 42.288523791000046),-71.04041861399998,42.288523791000046,park_features.csv,2025-11-30 19:58:11
Walsh Playground,,Mattapan,312.0,Flagpole,,,,USA 3X5,,POINT (-71.06970813199996 42.276751905000026),-71.06970813199996,42.276751905000026,park_features.csv,2025-11-30 19:58:11
,,Roxbury,,Flagpole,,,,USA 5X8,,POINT (-71.090993685999933 42.329986762000033),-71.09099368599993,42.32998676200003,park_features.csv,2025-11-30 19:58:11
Jeremiah Hurley Memorial Park,,Hyde Park,166.0,Flagpole,,,,"USA 5X8, MIA 3X5",,POINT (-71.132382226999937 42.237421683000036),-71.13238222699994,42.23742168300003,park_features.csv,2025-11-30 19:58:11
,,Hyde Park,,Flagpole,,,,"USA 5X8, MIA 3X5",,POINT (-71.124348096999938 42.255654578000076),-71.12434809699994,42.25565457800008,park_features.csv,2025-11-30 19:58:11
,,Jamaica Plain,,Flagpole,,,,USA 5X8,,POINT (-71.116837292999946 42.319703680000032),-71.11683729299995,42.31970368000003,park_features.csv,2025-11-30 19:58:11
Jamaica Pond Park,,Jamaica Plain,163.0,Flagpole,,,,USA 5X8,,POINT (-71.117363386999955 42.315605150000067),-71.11736338699995,42.31560515000007,park_features.csv,2025-11-30 19:58:11
Adams Park,,Roslindale,1.0,Flagpole,,,,"USA 5X8, MIA 3X5",,POINT (-71.128534547999948 42.286494984000058),-71.12853454799995,42.28649498400006,park_features.csv,2025-11-30 19:58:11
Millennium Park I,,West Roxbury,198.0,Flagpole,,,,USA 5X8,,POINT (-71.180388267999945 42.282273995000025),-71.18038826799994,42.282273995000025,park_features.csv,2025-11-30 19:58:11
West Roxbury H.S. Athletic Fields,,West Roxbury,318.0,Flagpole,,,,USA 5X8,,POINT (-71.176646809999966 42.281800889000067),-71.17664680999997,42.28180088900007,park_features.csv,2025-11-30 19:58:11
Oak Square,,Allston-Brighton,217.0,Hose Bibb,,Above Ground,,,,POINT (-71.167810184999951 42.350816103000057),-71.16781018499995,42.35081610300006,park_features.csv,2025-11-30 19:58:11
Roberts Playground,,Dorchester,265.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.072813455999949 42.286055022000028),-71.07281345599995,42.286055022000035,park_features.csv,2025-11-30 19:58:11
Adams/King Playground,,Dorchester,2.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.056712165999954 42.293356347000042),-71.05671216599995,42.29335634700004,park_features.csv,2025-11-30 19:58:11
Reservation Road Park,,Hyde Park,256.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.12844159499997 42.249858285000073),-71.12844159499997,42.24985828500007,park_features.csv,2025-11-30 19:58:11
Erie/Ellington Playground,,Dorchester,108.0,Hose Bibb,Spigot,Above Ground,,,,POINT (-71.083540034999942 42.301339815000063),-71.08354003499994,42.30133981500006,park_features.csv,2025-11-30 19:58:11
Rev. Loesch Family Park,,Dorchester,257.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.067039183999952 42.290697038000076),-71.06703918399995,42.29069703800008,park_features.csv,2025-11-30 19:58:11
Thetford/Evans Playground,,Dorchester,302.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.077554545999988 42.283233679000034),-71.07755454599999,42.283233679000034,park_features.csv,2025-11-30 19:58:11
Brewer-Burroughs Tot Lot,,Jamaica Plain,31.0,Hose Bibb,UA,Above Ground,,,,POINT (-71.115423583999984 42.311678413000038),-71.11542358399998,42.31167841300004,park_features.csv,2025-11-30 19:58:11
Winthrop Playground I,,Roxbury,325.0,Fitness Equipment,,,,,,POINT (-71.075538406999954 42.317723335000039),-71.07553840699995,42.31772333500004,park_features.csv,2025-11-30 19:58:11
Winthrop Playground I,,Roxbury,325.0,Playground,Bucket Swing,,,,2-5 & 5-12,POINT (-71.076161943999978 42.317557037000029),-71.07616194399998,42.31755703700003,park_features.csv,2025-11-30 19:58:11
Winthrop Playground I,,Roxbury,325.0,Basketball,Full,"Pickleball x1, Tennis x1",,,,POINT (-71.076204405999988 42.317170335000071),-71.07620440599999,42.31717033500007,park_features.csv,2025-11-30 19:58:11
Winthrop Playground I,,Roxbury,325.0,Basketball,Full,"Soccer (Practice), Hockey",,,,POINT (-71.075875405999966 42.317150335000065),-71.07587540599997,42.317150335000065,park_features.csv,2025-11-30 19:58:11
Back Bay Fens,,Fenway/Longwood,13.0,Flagpole,,,,USA 5X8,,POINT (-71.094252145999974 42.344247937000034),-71.09425214599997,42.344247937000034,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Handball,,,,,,POINT (-71.096396224999978 42.294814744000064),-71.09639622499998,42.294814744000064,park_features.csv,2025-11-30 19:58:11
Franklin Park,,Roxbury,124.0,Hose Bibb,,Above Ground,,,,POINT (-71.096826085999965 42.312007540000025),-71.09682608599996,42.312007540000025,park_features.csv,2025-11-30 19:58:11
Smith Playground,,Allston-Brighton,284.0,Electrical Outlet,Pedestal,,,,,POINT (-71.130903161999981 42.36545564000005),-71.13090316199998,42.36545564000005,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Athletic Field,Cricket,,Natural Turf,Scoreboard,,POINT (-71.081817405999971 42.291676340000038),-71.08181740599997,42.29167634000004,park_features.csv,2025-11-30 19:58:11
Harambee Park,,Dorchester,142.0,Drinking Fountain,"Bottle Filler,Drinking",,,,,POINT (-71.082448405999969 42.291306341000052),-71.08244840599997,42.291306341000045,park_features.csv,2025-11-30 19:58:11
East Boston Memorial Park I,,East Boston,98.0,Spray Play,Electrical,,,,,POINT (-71.029752777999988 42.371891164000033),-71.02975277799999,42.37189116400003,park_features.csv,2025-11-30 19:58:11
Children's Park,,Dorchester,55.0,Spray Play,Electrical,,,,,POINT (-71.078156685999943 42.31054610700005),-71.07815668599994,42.31054610700005,park_features.csv,2025-11-30 19:58:11
Hardiman Playground,,Allston-Brighton,143.0,Spray Play,Mechanical,,,,,POINT (-71.166539183999987 42.351345041000059),-71.16653918399999,42.35134504100006,park_features.csv,2025-11-30 19:58:11
Hobart Park,,Allston-Brighton,154.0,Spray Play,Mechanical,,,,,POINT (-71.161163044999967 42.355368561000034),-71.16116304499997,42.355368561000034,park_features.csv,2025-11-30 19:58:11
James H. Roberts Playground,,Allston-Brighton,156.0,Spray Play,Electrical,,,,,POINT (-71.125554997999984 42.35955431900004),-71.12555499799998,42.35955431900004,park_features.csv,2025-11-30 19:58:11
Ringer Playground,,Allston-Brighton,259.0,Spray Play,Mechanical,,,,,POINT (-71.137803313999939 42.350858111000036),-71.13780331399994,42.35085811100003,park_features.csv,2025-11-30 19:58:11
Boston Common,Tadpole Playground,Back Bay/Beacon Hill,27.0,Spray Play,Mechanical,,,,,POINT (-71.064584397999965 42.356100907000041),-71.06458439799997,42.35610090700004,park_features.csv,2025-11-30 19:58:11
Boston Common,Frog Pond,Back Bay/Beacon Hill,27.0,Spray Play,Mechanical,,,,,POINT (-71.065521657999966 42.356176757000071),-71.06552165799997,42.35617675700007,park_features.csv,2025-11-30 19:58:11
Christopher Columbus Park,,Central Boston,56.0,Spray Play,Mechanical,,,,,POINT (-71.051707131999933 42.361142446000031),-71.05170713199993,42.36114244600003,park_features.csv,2025-11-30 19:58:11
Puopolo Playground,,Central Boston,248.0,Spray Play,Electrical,,,,,POINT (-71.054044450999982 42.367994065000062),-71.05404445099998,42.36799406500006,park_features.csv,2025-11-30 19:58:11
Doherty Playground,,Charlestown,87.0,Spray Play,Electrical,,,,,POINT (-71.067431334999981 42.382647532000078),-71.06743133499998,42.38264753200008,park_features.csv,2025-11-30 19:58:11
Byrne Playground,,Dorchester,39.0,Spray Play,Mechanical,,,,,POINT (-71.052309374999936 42.30097631700005),-71.05230937499994,42.30097631700005,park_features.csv,2025-11-30 19:58:11
Ripley Playground,,Dorchester,261.0,Spray Play,Mechanical,,,,,POINT (-71.075979186999973 42.299242218000074),-71.07597918699997,42.299242218000074,park_features.csv,2025-11-30 19:58:11
Roberts Playground,,Dorchester,265.0,Spray Play,Electrical,,,,,POINT (-71.072572428999933 42.286146751000047),-71.07257242899993,42.28614675100005,park_features.csv,2025-11-30 19:58:11
Ronan Park,,Dorchester,268.0,Spray Play,Electrical,,,,,POINT (-71.063783710999985 42.305087197000034),-71.06378371099999,42.305087197000034,park_features.csv,2025-11-30 19:58:11
Thetford/Evans Playground,,Dorchester,302.0,Spray Play,Hydraulic,,,,,POINT (-71.077784317999942 42.283183062000035),-71.07778431799994,42.283183062000035,park_features.csv,2025-11-30 19:58:11
Walker Playground,,Mattapan,310.0,Spray Play,Hydraulic,,,,,POINT (-71.090757963999977 42.277765393000038),-71.09075796399998,42.27776539300004,park_features.csv,2025-11-30 19:58:11
Ernst Chery Jr. Playground,,Mattapan,109.0,Spray Play,Mechanical,,,,,POINT (-71.099041340999975 42.27419687500003),-71.09904134099997,42.27419687500003,park_features.csv,2025-11-30 19:58:11
Howes Playground,,Roxbury,158.0,Spray Play,Mechanical,,,,,POINT (-71.078750864999961 42.324120504000064),-71.07875086499996,42.324120504000064,park_features.csv,2025-11-30 19:58:11
Dennis Street Park,,Roxbury,85.0,Spray Play,Electrical,,,,,POINT (-71.074729175999948 42.32231682500003),-71.07472917599995,42.32231682500003,park_features.csv,2025-11-30 19:58:11
Holborn Street Playlot,,Roxbury,155.0,Spray Play,Mechanical,,,,,POINT (-71.082684573999984 42.315328935000025),-71.08268457399998,42.315328935000025,park_features.csv,2025-11-30 19:58:11
Doris F. Tillman Playground,,Roxbury,174.0,Spray Play,Electrical,,,,,POINT (-71.090644059999988 42.327364544000034),-71.09064405999999,42.327364544000034,park_features.csv,2025-11-30 19:58:11
Marcella Playground,,Roxbury,187.0,Spray Play,Hydraulic,,,,,POINT (-71.095608698999968 42.323117085000035),-71.09560869899997,42.323117085000035,park_features.csv,2025-11-30 19:58:11
Mt. Pleasant Play Area,,Roxbury,208.0,Spray Play,Hydraulic,,,,,POINT (-71.079296873999965 42.327071414000045),-71.07929687399997,42.327071414000045,park_features.csv,2025-11-30 19:58:11
Moakley Park,Dottie Curran,South Boston,200.0,Spray Play,Electrical,,,,,POINT (-71.051537533999976 42.324919363000049),-71.05153753399998,42.32491936300005,park_features.csv,2025-11-30 19:58:11
Sweeney Playground,,South Boston,297.0,Spray Play,Mechanical,,,,,POINT (-71.051478843999973 42.337245750000079),-71.05147884399997,42.33724575000008,park_features.csv,2025-11-30 19:58:11
Elmhurst Street Park,,Dorchester,106.0,Spray Play,Mechanical,,,,,POINT (-71.076342437999983 42.289429710000036),-71.07634243799998,42.28942971000003,park_features.csv,2025-11-30 19:58:11
Medal of Honor Park,,South Boston,196.0,Spray Play,Hydraulic,,,,,POINT (-71.03240459999995 42.336994130000051),-71.03240459999995,42.33699413000005,park_features.csv,2025-11-30 19:58:11
Healy Playground,,Roslindale,149.0,Spray Play,Hydraulic,,,,,POINT (-71.122524222999971 42.288005782000027),-71.12252422299997,42.28800578200003,park_features.csv,2025-11-30 19:58:11
Ringgold Park,,South End,260.0,Water Play,Mechanical,,,,,POINT (-71.070098086999963 42.343281350000041),-71.07009808699996,42.34328135000004,park_features.csv,2025-11-30 19:58:11
Erie/Ellington Playground,,Dorchester,108.0,Spray Play,Hydraulic,,,,,POINT (-71.083441823999976 42.301353538000058),-71.08344182399998,42.30135353800006,park_features.csv,2025-11-30 19:58:11
Trotter School Playground,,Roxbury,306.0,Spray Play,Electrical,,,,,POINT (-71.088648131999946 42.315203466000071),-71.08864813199995,42.31520346600007,park_features.csv,2025-11-30 19:58:11
Laviscount Park,,Roxbury,177.0,Spray Play,Mechanical,,,,,POINT (-71.086188912999944 42.316312836000066),-71.08618891299994,42.316312836000066,park_features.csv,2025-11-30 19:58:11
Ramsay Park,,Roxbury,254.0,Spray Play,Electrical,,,,,POINT (-71.080114313999957 42.335282302000053),-71.08011431399996,42.33528230200005,park_features.csv,2025-11-30 19:58:11
Parkman Playground,,Jamaica Plain,229.0,Spray Play,Hydraulic,,,,,POINT (-71.113622074999967 42.295782991000067),-71.11362207499997,42.29578299100007,park_features.csv,2025-11-30 19:58:11
Noyes Playground,,East Boston,216.0,Spray Play,Electrical,,,,,POINT (-71.010597453999935 42.388683619000062),-71.01059745399994,42.38868361900006,park_features.csv,2025-11-30 19:58:11
Ross Playground,,Hyde Park,270.0,Spray Play,Hydraulic,,,,,POINT (-71.111757176999959 42.263184227000067),-71.11175717699996,42.26318422700007,park_features.csv,2025-11-30 19:58:11
Caldwell Street Play Area,,Charlestown,40.0,Spray Play,Hydraulic,,,,,POINT (-71.077841121999938 42.385426363000079),-71.07784112199994,42.38542636300008,park_features.csv,2025-11-30 19:58:11
Ceylon Park,,Dorchester,49.0,Spray Play,Electrical,,,,,POINT (-71.073847676999947 42.309627017000025),-71.07384767699995,42.309627017000025,park_features.csv,2025-11-30 19:58:11
Edgerly Road Playground,,Fenway/Longwood,99.0,Spray Play,Hydraulic,,,,,POINT (-71.087926780999965 42.346215950000044),-71.08792678099996,42.34621595000005,park_features.csv,2025-11-30 19:58:11
Fallon Field,,Roslindale,112.0,Spray Play,Electrical,,,,,POINT (-71.136345167999934 42.287749213000041),-71.13634516799993,42.28774921300004,park_features.csv,2025-11-30 19:58:11
Gibbons Playground,,Mission Hill,133.0,Spray Play,Electrical,,,,,POINT (-71.098352916999943 42.331206683000062),-71.09835291699994,42.33120668300006,park_features.csv,2025-11-30 19:58:11
Hunt Playground,,Mattapan,6.0,Spray Play,Hydraulic,,,,,POINT (-71.096340531999942 42.275244804000067),-71.09634053199994,42.27524480400007,park_features.csv,2025-11-30 19:58:11
Iacono/Readville Playground,,Hyde Park,160.0,Spray Play,Hydraulic,,,,,POINT (-71.135406530999944 42.239051872000061),-71.13540653099994,42.23905187200006,park_features.csv,2025-11-30 19:58:11
Joyce Playground,,Allston-Brighton,169.0,Spray Play,Hydraulic,,,,,POINT (-71.151385429999948 42.345063423000056),-71.15138542999995,42.345063423000056,park_features.csv,2025-11-30 19:58:11
LoPresti Park,,East Boston,182.0,Spray Play,Electrical,,,,,POINT (-71.043198763999953 42.370194684000069),-71.04319876399995,42.37019468400007,park_features.csv,2025-11-30 19:58:11
Menino Park,,Charlestown,2202.0,Spray Play,Hydraulic (table),,,,,POINT (-71.048619310999982 42.378190293000046),-71.04861931099998,42.378190293000046,park_features.csv,2025-11-30 19:58:11
Paris Street Playground,,East Boston,226.0,Spray Play,Hydraulic,,,,,POINT (-71.037133504999986 42.372092864000081),-71.03713350499999,42.37209286400008,park_features.csv,2025-11-30 19:58:11
Peter Looney Park,,Charlestown,235.0,Spray Play,Mechanical,,,,,POINT (-71.06574240599997 42.374327834000042),-71.06574240599997,42.37432783400004,park_features.csv,2025-11-30 19:58:11
Martin's Park,,South Boston,333.0,Spray Play,Electrical,,,,,POINT (-71.048824212999989 42.352978527000062),-71.04882421299999,42.35297852700006,park_features.csv,2025-11-30 19:58:11
Quincy/Stanley Play Area,,Dorchester,251.0,Spray Play,Mechanical,,,,,POINT (-71.068687577999981 42.311070716000074),-71.06868757799998,42.311070716000074,park_features.csv,2025-11-30 19:58:11
Rev. Loesch Family Park,,Dorchester,257.0,Spray Play,Hydraulic,,,,,POINT (-71.066780910999967 42.290956840000035),-71.06678091099997,42.290956840000035,park_features.csv,2025-11-30 19:58:11
Sumner & Lamson Street Playground,,East Boston,296.0,Spray Play,Mechanical,,,,,POINT (-71.032237057999964 42.365929884000025),-71.03223705799996,42.365929884000025,park_features.csv,2025-11-30 19:58:11
Buckley Playground,,South Boston,35.0,Spray Play,Mechanical,,,,,POINT (-71.049353693999933 42.339390580000043),-71.04935369399993,42.33939058000004,park_features.csv,2025-11-30 19:58:11
Mission Hill Playground,,Mission Hill,199.0,Spray Play,Electrical,,,,,POINT (-71.099398826999959 42.332682623000039),-71.09939882699996,42.33268262300004,park_features.csv,2025-11-30 19:58:11
Harambee Park,Dennis 'DJ' Simmonds Playground,Dorchester,142.0,Spray Play,Electrical,,,,,POINT (-71.087647193999942 42.293463460000055),-71.08764719399994,42.293463460000055,park_features.csv,2025-11-30 19:58:11
Harambee Park,Harambee Park (Talbot Ave),Dorchester,142.0,Spray Play,Mechanical,,,,,POINT (-71.083007014999964 42.293183850000048),-71.08300701499996,42.29318385000005,park_features.csv,2025-11-30 19:58:11
Smith Playground,Main Playground,Allston-Brighton,284.0,Spray Play,Electrical,,,,,POINT (-71.132126184999947 42.363492038000061),-71.13212618499995,42.36349203800006,park_features.csv,2025-11-30 19:58:11
Franklin Park,Tiffany Moore,Roxbury,124.0,Water Play,Mechanical,,,,,POINT (-71.09177127199996 42.308927877000031),-71.09177127199996,42.30892787700003,park_features.csv,2025-11-30 19:58:11
Ryan Play Area,,Dorchester,275.0,Spray Play,Hydraulic,,,,,POINT (-71.056172852999964 42.317660085000057),-71.05617285299996,42.31766008500006,park_features.csv,2025-11-30 19:58:11
Hynes Playground,,West Roxbury,159.0,Spray Play,Electrical,,,,,POINT (-71.153457551999963 42.295341492000034),-71.15345755199996,42.295341492000034,park_features.csv,2025-11-30 19:58:11
Jeep Jones Park,,Roxbury,164.0,Spray Play,Hydraulic,,,,,POINT (-71.092071829999952 42.330370623000078),-71.09207182999995,42.33037062300008,park_features.csv,2025-11-30 19:58:11
Father Jack Play Area,,Roxbury,311.0,Spray Play,Hydraulic,,,,,POINT (-71.09418083099996 42.314550637000025),-71.09418083099996,42.314550637000025,park_features.csv,2025-11-30 19:58:11
Carter Playground,,Roxbury,43.0,Spray Play,Hydraulic,,,,,POINT (-71.085749781999937 42.338135482000041),-71.08574978199994,42.33813548200004,park_features.csv,2025-11-30 19:58:11
Bynoe Park,,Roxbury,100.0,Spray Play,Hydraulic,,,,,POINT (-71.076029845999983 42.329204623000066),-71.07602984599998,42.32920462300007,park_features.csv,2025-11-30 19:58:11
Hannon Playground,,Roxbury,141.0,Spray Play,Electrical,,,,,POINT (-71.071596517999978 42.319790715000067),-71.07159651799998,42.31979071500007,park_features.csv,2025-11-30 19:58:11
Flaherty Park,,South Boston,118.0,Spray Play,Hydraulic,,,,,POINT (-71.053029491999951 42.342028740000046),-71.05302949199995,42.342028740000046,park_features.csv,2025-11-30 19:58:11
Malcolm X Park,,Roxbury,186.0,Spray Play,Hydraulic,,,,,POINT (-71.087939691999964 42.320652255000027),-71.08793969199996,42.32065225500003,park_features.csv,2025-11-30 19:58:11
Mozart Street Playground,,Jamaica Plain,209.0,Spray Play,Electrical,,,,,POINT (-71.104379266999956 42.322280915000078),-71.10437926699996,42.32228091500008,park_features.csv,2025-11-30 19:58:11
Shubow Park I,,Allston-Brighton,283.0,Spray Play,Hydraulic,,,,,POINT (-71.151678649999951 42.340409733000058),-71.15167864999995,42.34040973300006,park_features.csv,2025-11-30 19:58:11
