Park_Name,Play_Name,Neighbor,OS_ID,Asset,asset_deta,Asset_use1,Asset_use2,Asset_use3,Age,shape_wkt,POINT_X,POINT_Y
Ringgold Park,N/A,South End,260,Water Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.070098086999963 42.343281350000041),-71.070098086999963,42.343281350000041
Erie/Ellington Playground,N/A,Dorchester,108,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.083441823999976 42.301353538000058),-71.083441823999976,42.301353538000058
Trotter School Playground,N/A,Roxbury,306,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.088648131999946 42.315203466000071),-71.088648131999946,42.315203466000071
Laviscount Park,N/A,Roxbury,177,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.086188912999944 42.316312836000066),-71.086188912999944,42.316312836000066
Ramsay Park,N/A,Roxbury,254,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.080114313999957 42.335282302000053),-71.080114313999957,42.335282302000053
Parkman Playground,N/A,Jamaica Plain,229,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.113622074999967 42.295782991000067),-71.113622074999967,42.295782991000067
Noyes Playground,N/A,East Boston,216,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.010597453999935 42.388683619000062),-71.010597453999935,42.388683619000062
Ross Playground,N/A,Hyde Park,270,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.111757176999959 42.263184227000067),-71.111757176999959,42.263184227000067
Caldwell Street Play Area,N/A,Charlestown,40,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.077841121999938 42.385426363000079),-71.077841121999938,42.385426363000079
Ceylon Park,N/A,Dorchester,49,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.073847676999947 42.309627017000025),-71.073847676999947,42.309627017000025
Edgerly Road Playground,N/A,Fenway/Longwood,99,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.087926780999965 42.346215950000044),-71.087926780999965,42.346215950000044
Fallon Field,N/A,Roslindale,112,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.136345167999934 42.287749213000041),-71.136345167999934,42.287749213000041
Gibbons Playground,N/A,Mission Hill,133,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.098352916999943 42.331206683000062),-71.098352916999943,42.331206683000062
Hunt Playground,N/A,Mattapan,6,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.096340531999942 42.275244804000067),-71.096340531999942,42.275244804000067
Iacono/Readville Playground,N/A,Hyde Park,160,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.135406530999944 42.239051872000061),-71.135406530999944,42.239051872000061
Joyce Playground,N/A,Allston-Brighton,169,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.151385429999948 42.345063423000056),-71.151385429999948,42.345063423000056
LoPresti Park,N/A,East Boston,182,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.043198763999953 42.370194684000069),-71.043198763999953,42.370194684000069
Menino Park,N/A,Charlestown,2202,Spray Play,Hydraulic (table),N/A,N/A,N/A,N/A,POINT (-71.048619310999982 42.378190293000046),-71.048619310999982,42.378190293000046
Paris Street Playground,N/A,East Boston,226,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.037133504999986 42.372092864000081),-71.037133504999986,42.372092864000081
Peter Looney Park,N/A,Charlestown,235,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.06574240599997 42.374327834000042),-71.065742405999970,42.374327834000042
Martin's Park,N/A,South Boston,333,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.048824212999989 42.352978527000062),-71.048824212999989,42.352978527000062
Quincy/Stanley Play Area,N/A,Dorchester,251,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.068687577999981 42.311070716000074),-71.068687577999981,42.311070716000074
Rev. Loesch Family Park,N/A,Dorchester,257,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.066780910999967 42.290956840000035),-71.066780910999967,42.290956840000035
Sumner & Lamson Street Playground,N/A,East Boston,296,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.032237057999964 42.365929884000025),-71.032237057999964,42.365929884000025
Buckley Playground,N/A,South Boston,35,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.049353693999933 42.339390580000043),-71.049353693999933,42.339390580000043
Mission Hill Playground,N/A,Mission Hill,199,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.099398826999959 42.332682623000039),-71.099398826999959,42.332682623000039
Harambee Park,Dennis 'DJ' Simmonds Playground,Dorchester,142,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.087647193999942 42.293463460000055),-71.087647193999942,42.293463460000055
Harambee Park,Harambee Park (Talbot Ave),Dorchester,142,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.083007014999964 42.293183850000048),-71.083007014999964,42.293183850000048
Smith Playground,Main Playground,Allston-Brighton,284,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.132126184999947 42.363492038000061),-71.132126184999947,42.363492038000061
Franklin Park,Tiffany Moore,Roxbury,124,Water Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.09177127199996 42.308927877000031),-71.091771271999960,42.308927877000031
Ryan Play Area,N/A,Dorchester,275,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.056172852999964 42.317660085000057),-71.056172852999964,42.317660085000057
Hynes Playground,N/A,West Roxbury,159,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.153457551999963 42.295341492000034),-71.153457551999963,42.295341492000034
Jeep Jones Park,N/A,Roxbury,164,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.092071829999952 42.330370623000078),-71.092071829999952,42.330370623000078
Father Jack Play Area,N/A,Roxbury,311,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.09418083099996 42.314550637000025),-71.094180830999960,42.314550637000025
Carter Playground,N/A,Roxbury,43,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.085749781999937 42.338135482000041),-71.085749781999937,42.338135482000041
Bynoe Park,N/A,Roxbury,100,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.076029845999983 42.329204623000066),-71.076029845999983,42.329204623000066
Hannon Playground,N/A,Roxbury,141,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.071596517999978 42.319790715000067),-71.071596517999978,42.319790715000067
Flaherty Park,N/A,South Boston,118,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.053029491999951 42.342028740000046),-71.053029491999951,42.342028740000046
Malcolm X Park,N/A,Roxbury,186,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.087939691999964 42.320652255000027),-71.087939691999964,42.320652255000027
Mozart Street Playground,N/A,Jamaica Plain,209,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.104379266999956 42.322280915000078),-71.104379266999956,42.322280915000078
Shubow Park I,N/A,Allston-Brighton,283,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.151678649999951 42.340409733000058),-71.151678649999951,42.340409733000058
Franklin Park,El Parquesito,Roxbury,124,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.09696428999996 42.312002997000036),-71.096964289999960,42.312002997000036
Smith Playground,Court Area,Allston-Brighton,284,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.131463364999945 42.364926168000068),-71.131463364999945,42.364926168000068
Bradford Street Play Area,N/A,South End,30,Spray Play,Mechanical,N/A,N/A,N/A,N/A,POINT (-71.069009046999952 42.34265350000004),-71.069009046999952,42.342653500000040
McGann Park,N/A,Hyde Park,192,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.127616121999949 42.264489737000076),-71.127616121999949,42.264489737000076
Garvey Playground,N/A,Dorchester,130,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.045195257999978 42.287505840000051),-71.045195257999978,42.287505840000051
Doherty/Gibson Playground,N/A,Dorchester,88,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.061325851999982 42.297243549000029),-71.061325851999982,42.297243549000029
Winthrop Playground I,N/A,Roxbury,325,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.075968635999971 42.317851526000027),-71.075968635999971,42.317851526000027
Porzio Park,N/A,East Boston,244,Spray Play,Mechnical,N/A,N/A,N/A,N/A,POINT (-71.028967608999949 42.364990575000036),-71.028967608999949,42.364990575000036
Crawford Street Playground,N/A,Roxbury,73,Spray Play,Electrical,N/A,N/A,N/A,N/A,POINT (-71.092422290999934 42.315877296000053),-71.092422290999934,42.315877296000053
Mother's Rest at Four Corners,N/A,Dorchester,205,Spray Play,Hydraulic,N/A,N/A,N/A,N/A,POINT (-71.071685568999953 42.297399089000066),-71.071685568999953,42.297399089000066
Laviscount Park,N/A,Roxbury,177,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.085929520999969 42.316343628000027),-71.085929520999969,42.316343628000027
